"gene","all15_adjusted_technique_logFC","all15_adjusted_technique_FDR","fresh11_logFC","fresh11_FDR","fresh_no_prior_treatment_logFC","fresh_no_prior_treatment_FDR"
"MORF4L2",0.151702055258639,0.897129444505265,0.0694948134047513,0.89555290468384,0.057368447914165,0.932604915803144
"PLP1",-1.19618402741167,0.663974594664865,-0.865893489941213,0.539909812541728,-1.06231608825266,0.364381114006951
"MORC4",-0.137836769717134,0.903608037062864,-0.0438644284834086,0.932320009271582,-0.0449576456585917,0.940021000624202
"RBM41",-0.153999285797155,0.841271683568883,-0.100816939863121,0.787285299040374,-0.107922173536872,0.794982096568494
"TSC22D3",0.164133929014388,0.916794742663761,0.0513734794576641,0.947522425797012,0.0401633321437334,0.963163635851747
"ACSL4",0.0939369315571865,0.916794742663761,0.0364088529891765,0.921322498525649,0.0457825399926684,0.899181418189796
"TMEM164",-0.387374310716288,0.615910607717767,-0.269107024868825,0.565951168967911,-0.408215714820379,0.364381114006951
"AMMECR1",-0.118168276479175,0.923760136581755,-0.0527484002938676,0.938163005316088,-0.0603491653664122,0.93637900575043
"CHRDL1",-0.393819216427216,0.923602803613446,-0.282572644196373,0.811774839500549,-0.418218871382604,0.685511798317414
"ALG13",-0.0504715777996456,0.964462552585652,-0.0102161153188951,0.980444404085137,-0.0333860707910515,0.943978301924551
"XACT",0.00249565428696511,0.999861953973754,-0.114160625841532,0.937627157139003,-0.0563315664574673,0.976901867362516
"PLS3",-0.119349723766049,0.975727322813314,-0.118170326748498,0.915782319260146,-0.194329738305537,0.852402427152772
"DANT2",-0.749630156724069,0.662844876689135,-0.593815563967314,0.6118955526808,-0.688052590158029,0.583665300727162
"WDR44",-0.00732408321923548,0.991150979108258,-0.00439161919306857,0.99159047822418,-0.0284393683824883,0.957032935111442
"DOCK11",-0.0469349930051679,0.969952634197529,-0.049017842888424,0.899684446584915,-0.0102705400147274,0.985208022180155
"IL13RA1",0.0349384290663728,0.972747459822463,0.0134399271427941,0.972626641981822,0.0210100962462462,0.961745091546653
"ZCCHC12",0.0651375078630265,0.987165551409643,0.0216608661569894,0.982377125137908,-0.265639450088465,0.65642344853735
"LONRF3",0.233333001155665,0.912899189083439,0.098953365550249,0.852605899415817,0.0227961849251536,0.976949166476538
"PGRMC1",0.150162104843339,0.969952634197529,0.101879662036845,0.829042790251159,0.114083520278872,0.834800523327559
"SLC25A43",-0.132213369298151,0.943948314842885,-0.0490861671243517,0.958734588994762,0.00660146691497246,0.995773281816741
"SLC25A5",0.219072452522475,0.916339396900937,0.15359013266475,0.707054072340348,0.17577953852104,0.624783605922923
"UBE2A",0.0869501574095438,0.9117360607865,0.0506100445655009,0.885041529327646,0.0100984017628468,0.984146310641431
"SEPTIN6",0.117145305535206,0.912259746037492,0.119815888481798,0.701636166420676,0.123985849035036,0.713479631874497
"RPL39",0.101197761165696,0.983894524124084,-0.0091183635770293,0.982571067916725,-0.0165651001895719,0.979207899684523
"UPF3B",0.0223441376449925,0.986243996198961,0.0129006012405073,0.973528437650212,-0.0236557420784916,0.957032935111442
"NDUFA1",-0.0382834912370347,0.989020511532505,-0.0604545544667265,0.855616970453911,-0.106602838467147,0.761421121087099
"NKAP",0.0616330593276627,0.946978282166981,0.066953414132721,0.832809995674351,0.111248298528069,0.717327599224002
"LAMP2",0.107087380778513,0.958007726819188,-0.0142689603159857,0.972626641981822,-0.00198812311225463,0.997315950306238
"CUL4B",-0.283459037205562,0.620497879203569,-0.228499075191319,0.539909812541728,-0.282729932253314,0.416337165345633
"MCTS1",0.01238941927574,0.987676987381042,0.0269108395286315,0.95050569742153,0.0541762877881511,0.89675635447082
"THOC2",-0.0193635293554841,0.987165551409643,-0.0228728095025174,0.955974194500863,-0.0133890344768193,0.975167068916286
"XIAP",-0.142401086276249,0.790872788088734,-0.100519532702435,0.707016966668684,-0.11343165570315,0.685511798317414
"STAG2",-0.102192118683098,0.891570953693957,-0.0823079430724279,0.791199639106284,-0.127760011901185,0.711211146796972
"SMARCA1",0.15135276668395,0.937120241257205,0.122086574516999,0.865887045284762,0.109152401014178,0.883528995898572
"ZDHHC9",0.0292588773216798,0.987232790302631,0.0154680314366634,0.979555468753244,0.0688175703008411,0.916996650945138
"ENOX2",0.169710272723151,0.903608037062864,0.158516028651249,0.768239292111389,0.280642064536594,0.594301230245286
"RAP2C-AS1",-0.279165824249059,0.684052758618523,-0.156213242435077,0.716374797652566,-0.193297848477959,0.703913696755257
"MBNL3",-0.23888691217175,0.695012064214002,-0.159018247144922,0.680554703992045,-0.161525937815304,0.702430088102267
"GPC4",-0.354629301419377,0.863683229367313,-0.353169804262784,0.682769929955018,-0.533816047823707,0.459587336422672
"GPC3",-1.03311528354788,0.794910857306378,-0.850748805055681,0.65411836897844,-1.16714589695758,0.455729469688749
"PHF6",-0.084395807398481,0.928938171849069,-0.069528349390426,0.865887045284762,-0.0891842341062293,0.848852976435192
"HPRT1",0.199286383490708,0.831586301123345,0.135696287172554,0.756801218738335,0.16962316202559,0.661101052133121
"MIR503HG",-0.517952714027895,0.700731738458386,-0.363425325190117,0.635116598030598,-0.474101989949217,0.462429374103924
"SMIM10",-0.111419022417284,0.978731255112132,-0.0704925996320188,0.951115715798797,-0.117182885189929,0.911255695814631
"RTL8C",-0.0425064037503086,0.987676987381042,-0.0181338409875481,0.96764890379138,-0.044200308663587,0.923674775370953
"RTL8A",0.0303495652130859,0.989701309603352,-0.00898283122310224,0.982567521584643,0.0122878063924244,0.981938514455922
"ZNF75D",-0.12894088953285,0.903608037062864,-0.0845925228935454,0.879318949048446,-0.118889756964443,0.848456156311108
"INTS6L",-0.460803285081282,0.615910607717767,-0.354082362178664,0.539909812541728,-0.51328993009786,0.257964807679234
"FHL1",-0.138972196332533,0.959248300621966,-0.142495254187382,0.877318442258331,-0.0636136274794711,0.950172839490009
"MAP7D3",0.271788107517539,0.674893276948019,0.192753700789958,0.6118955526808,0.187343143947489,0.627561529434102
"HTATSF1",0.214035690580489,0.743988537519481,0.149766329261737,0.655885041836434,0.197279252523903,0.477953424986133
"ARHGEF6",-0.0880755435550205,0.912703941939996,-0.0591293747304914,0.87166764142083,-0.0886211181722261,0.740228469505966
"RBMX",-0.262597950805975,0.743641475921582,-0.19844445982889,0.649331678226707,-0.282650852429218,0.536280538719723
"ATP11C",0.0186412078466542,0.986740807946813,0.0162904724778427,0.963675564531743,0.00727419950146476,0.989103367818447
"LINC00632",-0.60186619272248,0.830709984864686,-0.296989582982898,0.809409034753912,-0.316651436686827,0.702012842855109
"SLITRK2",0.431490751999323,0.937295590475388,0.370540259047945,0.865887045284762,0.341859696360097,0.860203241922161
"IDS",-0.0476305355755113,0.969952634197529,-0.0347725077116263,0.950352759818587,-0.0835610160476707,0.861600338130576
"LINC00894",-0.432280882902838,0.743988537519481,-0.30766582114823,0.707016966668684,-0.374049696156708,0.631383103629534
"MAMLD1",-0.25528642243522,0.937295590475388,-0.160657989108513,0.913030777551584,-0.376451403092968,0.74739760581527
"MTM1",-0.0549272346932322,0.958794079059217,-0.0485019961351399,0.918909460284579,-0.0515016827557191,0.919542522552017
"HMGB3",0.155833987786692,0.975195695221014,0.18606500489623,0.736250818799569,0.248318124683912,0.666696927518615
"VMA21",0.151961245157606,0.934816943280864,0.0615017052803855,0.831585683331886,0.0914082708093279,0.747613075358224
"CETN2",-0.0360708414153496,0.990850390543415,0.056270815987831,0.868346873746697,0.0364821336553875,0.934890182573882
"BGN",-0.0842853814973304,0.987676987381042,-0.193424266559126,0.933850507025293,-0.487422479173089,0.747613075358224
"SLC6A8",0.311898355326086,0.876796771935752,0.106273598973902,0.834495203738699,-0.00462451207489589,0.995386539319373
"BCAP31",0.516601042122195,0.695012064214002,0.299071608623777,0.539909812541728,0.3550028838049,0.396298682889274
"IDH3G",0.411738442358012,0.620497879203569,0.318932901609222,0.539909812541728,0.404914014760546,0.364381114006951
"SSR4",0.150951909958985,0.977922694820062,0.187136928687279,0.6118955526808,0.246149584364633,0.514046956721147
"L1CAM",-0.217903066990758,0.969952634197529,-0.187382785771846,0.921322498525649,-0.278181649366208,0.850332808217821
"ARHGAP4",0.280590041780724,0.743988537519481,0.246280012631967,0.603324674080483,0.216390960552012,0.674363867120955
"NAA10",0.36800162639136,0.620497879203569,0.275515809875565,0.539909812541728,0.318800725571213,0.454646209978998
"RENBP",0.214019208177145,0.847763278066247,0.157014151031617,0.756801218738335,0.185476258499598,0.748961801454769
"IRAK1",0.481537527454868,0.562118039898797,0.337995690726779,0.539909812541728,0.355278260461811,0.406317645003979
"MECP2",0.0793786856398496,0.937295590475388,0.0694551105039416,0.855616970453911,0.06378835751293,0.872214293828511
"FLNA",0.196228548108124,0.946978282166981,0.0646585408302297,0.916199047574657,0.0215380938132177,0.976949166476538
"EMD",0.215683231798333,0.787022388998985,0.174898526479756,0.600950135999603,0.216639826267193,0.455729469688749
"RPL10",0.193548070229764,0.941362866167704,0.124677247455196,0.716776630926897,0.174131550232637,0.583209173018713
"ATP6AP1",0.294937089160147,0.674893276948019,0.14341837501477,0.647778243729206,0.172024029325888,0.617796374397281
"GDI1",0.0397307075250411,0.959248300621966,0.0369623198623206,0.890152476377743,0.0347772051121809,0.914685256526293
"FAM50A",0.296286082976652,0.620497879203569,0.207463671302539,0.565951168967911,0.285007873961956,0.426574974407626
"LAGE3",0.130211067402187,0.976089777202807,0.131137082341174,0.655885041836434,0.16275068474395,0.56203033984372
"G6PD",0.316920867838828,0.633461558848371,0.213282640355059,0.602584390525497,0.259207512709575,0.536280538719723
"GAB3",-0.123818474954453,0.902996184285982,-0.0739943679776479,0.865887045284762,-0.0871830273029824,0.846231544541977
"DKC1",0.207940116563561,0.633461558848371,0.147081467751183,0.602584390525497,0.156932493105282,0.597365886924465
"MPP1",0.40120418283163,0.620497879203569,0.313319317419623,0.539909812541728,0.357349410260163,0.42463556256099
"F8",0.0263765466091899,0.987676987381042,0.0582762996581793,0.932320009271582,0.0423752354721462,0.955504385831616
"FUNDC2",0.26880021604663,0.882264046366445,0.17357990471425,0.597290517013264,0.168984019939549,0.631383103629534
"CMC4",0.0322157670035742,0.987676987381042,0.0313362344210075,0.95050569742153,0.0509494985049352,0.893561731541525
"MTCP1",0.0333469937911591,0.987232790302631,0.0916452989127025,0.933916104645832,-0.0366085468689194,0.977649323251274
"BRCC3",0.0826008705196469,0.903608037062864,0.0661461747284678,0.82631015560339,0.066084246095267,0.848852976435192
"VBP1",0.141639564550708,0.903608037062864,0.0887685026877338,0.826262654925685,0.112552335122901,0.759954651839089
"CLIC2",0.041374839383769,0.986243996198961,-0.0272366929714486,0.963632023564318,-0.0253548560434934,0.973266373092514
"TMLHE-AS1",-0.31297115892283,0.903608037062864,-0.250007487315629,0.850199748065741,-0.327693557210921,0.760440344298506
"TMLHE",0.0371023221119787,0.975333653661194,0.0550584646686229,0.905085305148835,0.061986756318429,0.902643232023022
"RPS4Y1",-1.98716241037909,0.908458190058852,-2.05717806104987,0.820756688134211,-2.44699666272947,0.779378616307891
"ZFY",-1.60784041146994,0.915615419264746,-1.74096563856075,0.813747570349955,-2.0200376138166,0.761421121087099
"LINC00278",-1.7264893956432,0.903608037062864,-1.9550786443869,0.781746921621551,-2.24882901717797,0.733254766467616
"PRKY",-2.14553172899049,0.831586301123345,-2.11076756548883,0.692050352841508,-2.3870506994148,0.596801456598472
"USP9Y",-1.94165509181222,0.871146086444017,-2.04263970363842,0.757215489546486,-2.34048909074729,0.702430088102267
"DDX3Y",-1.90070437789676,0.903608037062864,-2.17998750400064,0.777605663903616,-2.55756700208309,0.737870328721417
"UTY",-1.98219552131387,0.847164208899954,-2.11482039987475,0.728626054491622,-2.39651985701404,0.661311727667947
"NLGN4Y",-1.96675108314092,0.833686082887391,-1.97565965818936,0.675802258135152,-2.18037557034402,0.562754315836961
"AC011751.1",-0.995575698187142,0.925458422228106,-1.14295389786309,0.75395757213358,-1.33332918784871,0.646736088217769
