"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"Endothelial","Cycling","THY1","ADGRE2",0.000605290396812011,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Fibroblast","Cycling","THY1","ADGRE2",0.000115912722628153,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"myeSC","Cycling","THY1","ADGRE2",0.000807378916876576,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"nmSC","Cycling","THY1","ADGRE2",0.000205711117137688,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"PC_VSMC","Cycling","THY1","ADGRE2",0.00359840109773154,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Endothelial","Mast","THY1","ADGRE2",0.00439229010954748,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Fibroblast","Mast","THY1","ADGRE2",0.000843705553055343,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"myeSC","Mast","THY1","ADGRE2",0.00585134284535575,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"nmSC","Mast","THY1","ADGRE2",0.00149648627243188,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"PC_VSMC","Mast","THY1","ADGRE2",0.0256315227923844,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"C3high_Myeloid","C3high_Myeloid","ITGAV_ITGB1","ADGRE2",0.00580956148526776,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"C3low_Myeloid","C3high_Myeloid","ITGAV_ITGB1","ADGRE2",0.00418398205758389,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Cycling","C3high_Myeloid","ITGAV_ITGB1","ADGRE2",0.00475222528058642,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Endothelial","C3high_Myeloid","ITGAV_ITGB1","ADGRE2",0.0081546516096546,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Fibroblast","C3high_Myeloid","ITGAV_ITGB1","ADGRE2",0.00624944344394513,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"myeSC","C3high_Myeloid","ITGAV_ITGB1","ADGRE2",0.00759166875913736,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"nmSC","C3high_Myeloid","ITGAV_ITGB1","ADGRE2",0.00912483254218547,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"PC_VSMC","C3high_Myeloid","ITGAV_ITGB1","ADGRE2",0.0143250906677447,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"C3high_Myeloid","C3low_Myeloid","ITGAV_ITGB1","ADGRE2",0.00554908628166025,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"C3low_Myeloid","C3low_Myeloid","ITGAV_ITGB1","ADGRE2",0.00399609773812493,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Cycling","C3low_Myeloid","ITGAV_ITGB1","ADGRE2",0.00453893995357633,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Endothelial","C3low_Myeloid","ITGAV_ITGB1","ADGRE2",0.00778985671090097,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Fibroblast","C3low_Myeloid","ITGAV_ITGB1","ADGRE2",0.00596936428460956,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"myeSC","C3low_Myeloid","ITGAV_ITGB1","ADGRE2",0.00725187452204328,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"nmSC","C3low_Myeloid","ITGAV_ITGB1","ADGRE2",0.00871701844339944,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"PC_VSMC","C3low_Myeloid","ITGAV_ITGB1","ADGRE2",0.0136880731919208,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"PC_VSMC","Cycling","ITGAV_ITGB1","ADGRE2",0.00428685966187976,0.04,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"C3high_Myeloid","Mast","ITGAV_ITGB1","ADGRE2",0.0124522902545322,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"C3low_Myeloid","Mast","ITGAV_ITGB1","ADGRE2",0.00898479971077449,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Cycling","Mast","ITGAV_ITGB1","ADGRE2",0.0101983835799811,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Endothelial","Mast","ITGAV_ITGB1","ADGRE2",0.0174317723644851,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Fibroblast","Mast","ITGAV_ITGB1","ADGRE2",0.0133883657587951,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"myeSC","Mast","ITGAV_ITGB1","ADGRE2",0.0162387994356268,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"nmSC","Mast","ITGAV_ITGB1","ADGRE2",0.0194839956530353,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"PC_VSMC","Mast","ITGAV_ITGB1","ADGRE2",0.0304067932136665,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"BC","BC","CD55","ADGRE5",0.0131510978204193,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"C3high_Myeloid","BC","CD55","ADGRE5",0.00608151423124079,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"C3low_Myeloid","BC","CD55","ADGRE5",0.0110197539920058,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Cycling","BC","CD55","ADGRE5",0.00371601026601991,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Endothelial","BC","CD55","ADGRE5",0.0064820514491118,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Mast","BC","CD55","ADGRE5",0.0086802765443373,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Mucosa","BC","CD55","ADGRE5",0.00526313949319104,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"myeSC","BC","CD55","ADGRE5",0.00349674112402827,0.01,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"NKC","BC","CD55","ADGRE5",0.00861611487735784,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"TC","BC","CD55","ADGRE5",0.00667867433019261,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"BC","C3high_Myeloid","CD55","ADGRE5",0.00297505572882319,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"C3low_Myeloid","C3high_Myeloid","CD55","ADGRE5",0.00248874169554249,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"BC","C3low_Myeloid","CD55","ADGRE5",0.00347459762777768,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"C3low_Myeloid","C3low_Myeloid","CD55","ADGRE5",0.00290686463175142,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"BC","Cycling","CD55","ADGRE5",0.018350060079989,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"C3high_Myeloid","Cycling","CD55","ADGRE5",0.00850979091397526,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"C3low_Myeloid","Cycling","CD55","ADGRE5",0.0153892814307097,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Cycling","Cycling","CD55","ADGRE5",0.00520471522671159,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Endothelial","Cycling","CD55","ADGRE5",0.00906879865889904,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Mast","Cycling","CD55","ADGRE5",0.0121335408057644,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Mucosa","Cycling","CD55","ADGRE5",0.0073670708730851,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"myeSC","Cycling","CD55","ADGRE5",0.00489803452725872,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"NKC","Cycling","CD55","ADGRE5",0.0120441639014706,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"TC","Cycling","CD55","ADGRE5",0.00934314857372603,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"BC","Mast","CD55","ADGRE5",0.0129615125289581,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"C3high_Myeloid","Mast","CD55","ADGRE5",0.00599322461745234,0.01,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"C3low_Myeloid","Mast","CD55","ADGRE5",0.0108605558609173,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Endothelial","Mast","CD55","ADGRE5",0.00638798432783711,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Mast","Mast","CD55","ADGRE5",0.00855458359529315,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Mucosa","Mast","CD55","ADGRE5",0.00518666880085406,0.02,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"NKC","Mast","CD55","ADGRE5",0.00849134304984662,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"TC","Mast","CD55","ADGRE5",0.00658177273290486,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"BC","NKC","CD55","ADGRE5",0.0450506302515165,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"C3high_Myeloid","NKC","CD55","ADGRE5",0.0212013492453076,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"C3low_Myeloid","NKC","CD55","ADGRE5",0.0379482619371431,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Cycling","NKC","CD55","ADGRE5",0.0130318499456311,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Endothelial","NKC","CD55","ADGRE5",0.0225750822696037,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Fibroblast","NKC","CD55","ADGRE5",0.00264028778737637,0.03,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Mast","NKC","CD55","ADGRE5",0.0300656994143384,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Mucosa","NKC","CD55","ADGRE5",0.0183859724135143,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"myeSC","NKC","CD55","ADGRE5",0.0122696544884025,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"NKC","NKC","CD55","ADGRE5",0.0298482234743966,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"nmSC","NKC","CD55","ADGRE5",0.00266954428595791,0.02,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"PC_VSMC","NKC","CD55","ADGRE5",0.00271475370539493,0.03,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"TC","NKC","CD55","ADGRE5",0.0232484391122921,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"BC","PC_VSMC","CD55","ADGRE5",0.0105086651391498,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"C3high_Myeloid","PC_VSMC","CD55","ADGRE5",0.00485257876513347,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"C3low_Myeloid","PC_VSMC","CD55","ADGRE5",0.00880174984155791,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Cycling","PC_VSMC","CD55","ADGRE5",0.00296366391367141,0.01,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Endothelial","PC_VSMC","CD55","ADGRE5",0.00517259776594109,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Mast","PC_VSMC","CD55","ADGRE5",0.00692985190806852,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Mucosa","PC_VSMC","CD55","ADGRE5",0.0041988802778171,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"myeSC","PC_VSMC","CD55","ADGRE5",0.00278866391407523,0.03,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"NKC","PC_VSMC","CD55","ADGRE5",0.00687853901009894,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"TC","PC_VSMC","CD55","ADGRE5",0.00532971349850919,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"BC","TC","CD55","ADGRE5",0.0339540090825729,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"C3high_Myeloid","TC","CD55","ADGRE5",0.0158814549611605,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"C3low_Myeloid","TC","CD55","ADGRE5",0.0285487569175614,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Cycling","TC","CD55","ADGRE5",0.00974146468370197,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Endothelial","TC","CD55","ADGRE5",0.0169164449542923,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Mast","TC","CD55","ADGRE5",0.0225728362457195,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Mucosa","TC","CD55","ADGRE5",0.0137625863011217,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"myeSC","TC","CD55","ADGRE5",0.00916992639655923,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"NKC","TC","CD55","ADGRE5",0.0224083067162419,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"TC","TC","CD55","ADGRE5",0.0174240279467418,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"C3high_Myeloid","BC","LPAR1","ADGRE5",0.00021025487105292,0,"LPAR1_ADGRE5","LPAR1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Fibroblast","BC","LPAR1","ADGRE5",0.00159176988677358,0,"LPAR1_ADGRE5","LPAR1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"myeSC","BC","LPAR1","ADGRE5",0.000485600059033843,0,"LPAR1_ADGRE5","LPAR1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"nmSC","BC","LPAR1","ADGRE5",0.00294740762531386,0,"LPAR1_ADGRE5","LPAR1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Fibroblast","C3high_Myeloid","LPAR1","ADGRE5",0.000356857524736612,0,"LPAR1_ADGRE5","LPAR1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"nmSC","C3high_Myeloid","LPAR1","ADGRE5",0.000661473578947172,0,"LPAR1_ADGRE5","LPAR1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Fibroblast","C3low_Myeloid","LPAR1","ADGRE5",0.000416961359006725,0,"LPAR1_ADGRE5","LPAR1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"nmSC","C3low_Myeloid","LPAR1","ADGRE5",0.000772842797452819,0,"LPAR1_ADGRE5","LPAR1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"C3high_Myeloid","Cycling","LPAR1","ADGRE5",0.000294902731394947,0,"LPAR1_ADGRE5","LPAR1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Cycling","Cycling","LPAR1","ADGRE5",0.000175681150318339,0,"LPAR1_ADGRE5","LPAR1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Fibroblast","Cycling","LPAR1","ADGRE5",0.00223136942647624,0,"LPAR1_ADGRE5","LPAR1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"myeSC","Cycling","LPAR1","ADGRE5",0.000681025399321486,0,"LPAR1_ADGRE5","LPAR1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"nmSC","Cycling","LPAR1","ADGRE5",0.00412947190857368,0,"LPAR1_ADGRE5","LPAR1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"nmSC","Endothelial","LPAR1","ADGRE5",0.000186605906956762,0,"LPAR1_ADGRE5","LPAR1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"C3high_Myeloid","Mast","LPAR1","ADGRE5",0.000207184685508115,0.01,"LPAR1_ADGRE5","LPAR1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Fibroblast","Mast","LPAR1","ADGRE5",0.00156855817984722,0,"LPAR1_ADGRE5","LPAR1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"myeSC","Mast","LPAR1","ADGRE5",0.000478511149869965,0,"LPAR1_ADGRE5","LPAR1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"nmSC","Mast","LPAR1","ADGRE5",0.00290448507577533,0,"LPAR1_ADGRE5","LPAR1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Fibroblast","myeSC","LPAR1","ADGRE5",0.000209709631410725,0,"LPAR1_ADGRE5","LPAR1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"nmSC","myeSC","LPAR1","ADGRE5",0.000388768074152131,0,"LPAR1_ADGRE5","LPAR1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"C3high_Myeloid","NKC","LPAR1","ADGRE5",0.000743915090466976,0,"LPAR1_ADGRE5","LPAR1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Cycling","NKC","LPAR1","ADGRE5",0.000443249858177978,0,"LPAR1_ADGRE5","LPAR1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Fibroblast","NKC","LPAR1","ADGRE5",0.00561225087148924,0,"LPAR1_ADGRE5","LPAR1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"myeSC","NKC","LPAR1","ADGRE5",0.00171692988599045,0,"LPAR1_ADGRE5","LPAR1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"nmSC","NKC","LPAR1","ADGRE5",0.0103564311268191,0,"LPAR1_ADGRE5","LPAR1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"nmSC","nmSC","LPAR1","ADGRE5",0.000112746427267899,0,"LPAR1_ADGRE5","LPAR1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"C3high_Myeloid","PC_VSMC","LPAR1","ADGRE5",0.000167567125918227,0,"LPAR1_ADGRE5","LPAR1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Fibroblast","PC_VSMC","LPAR1","ADGRE5",0.00126895112713335,0,"LPAR1_ADGRE5","LPAR1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"myeSC","PC_VSMC","LPAR1","ADGRE5",0.000387031015726646,0,"LPAR1_ADGRE5","LPAR1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"nmSC","PC_VSMC","LPAR1","ADGRE5",0.00235030606657519,0,"LPAR1_ADGRE5","LPAR1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"C3high_Myeloid","TC","LPAR1","ADGRE5",0.000554342894931852,0,"LPAR1_ADGRE5","LPAR1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Cycling","TC","LPAR1","ADGRE5",0.000330270986548663,0,"LPAR1_ADGRE5","LPAR1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Fibroblast","TC","LPAR1","ADGRE5",0.0041872772240099,0,"LPAR1_ADGRE5","LPAR1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"myeSC","TC","LPAR1","ADGRE5",0.00127972146866914,0,"LPAR1_ADGRE5","LPAR1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"nmSC","TC","LPAR1","ADGRE5",0.00773626198247374,0,"LPAR1_ADGRE5","LPAR1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Endothelial","BC","THY1","ADGRE5",0.00199425805071462,0,"THY1_ADGRE5","THY1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Fibroblast","BC","THY1","ADGRE5",0.000382328745218501,0,"THY1_ADGRE5","THY1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"myeSC","BC","THY1","ADGRE5",0.00265884794743556,0,"THY1_ADGRE5","THY1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"nmSC","BC","THY1","ADGRE5",0.000678381459884768,0,"THY1_ADGRE5","THY1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"PC_VSMC","BC","THY1","ADGRE5",0.0117747763240913,0,"THY1_ADGRE5","THY1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Endothelial","C3high_Myeloid","THY1","ADGRE5",0.000447230873346048,0,"THY1_ADGRE5","THY1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Fibroblast","C3high_Myeloid","THY1","ADGRE5",8.56334754625895e-05,0,"THY1_ADGRE5","THY1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"myeSC","C3high_Myeloid","THY1","ADGRE5",0.000596579505491541,0,"THY1_ADGRE5","THY1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"nmSC","C3high_Myeloid","THY1","ADGRE5",0.000151977891489256,0,"THY1_ADGRE5","THY1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"PC_VSMC","C3high_Myeloid","THY1","ADGRE5",0.00266083131045018,0,"THY1_ADGRE5","THY1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Endothelial","C3low_Myeloid","THY1","ADGRE5",0.000522547908991799,0,"THY1_ADGRE5","THY1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Fibroblast","C3low_Myeloid","THY1","ADGRE5",0.000100060891436046,0,"THY1_ADGRE5","THY1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"myeSC","C3low_Myeloid","THY1","ADGRE5",0.000697030432531099,0,"THY1_ADGRE5","THY1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"nmSC","C3low_Myeloid","THY1","ADGRE5",0.000177580942821992,0,"THY1_ADGRE5","THY1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"PC_VSMC","C3low_Myeloid","THY1","ADGRE5",0.00310777621659086,0,"THY1_ADGRE5","THY1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Endothelial","Cycling","THY1","ADGRE5",0.00279513124260838,0,"THY1_ADGRE5","THY1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Fibroblast","Cycling","THY1","ADGRE5",0.000536215778014454,0,"THY1_ADGRE5","THY1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
